Ind. Gravidade,Latitude GPS,Longitude GPS
3,40.17871,-8.441176
3,40.2442,-8.493783
3,40.19315,-8.355886
3,40.17973,-8.391705
3,40.24079,-8.478152
6,40.24061,-8.483045
3,40.21781,-8.569487
10,40.24324,-8.481338
3,40.16288,-8.448243
9,40.17348,-8.386138
3,40.23019,-8.518181
3,40.21739,-8.564358
3,40.27464,-8.443701
3,40.13742,-8.462219
6,40.19292,-8.48665
3,40.1386,-8.469418
9,40.15227,-8.384867
3,40.22034,-8.547386
3,40.20298,-8.492238
10,40.27848,-8.430498
100,40.20869,-8.52273
3,40.25848,-8.412859
3,40.24062,-8.478613
3,40.23608,-8.49116
3,40.30917,-8.3784
3,40.24237,-8.493236
100,40.23409,-8.514831
10,40.26371,-8.578327
3,40.22183,-8.570023
3,40.17533,-8.380809
3,40.25872,-8.4434
3,40.19064,-8.551869
6,40.23883,-8.463829
3,40.20443,-8.48892
12,40.27527,-8.475435
3,40.176703,-8.39098
3,40.13234,-8.395435
3,40.209558,-8.466723
3,40.19881,-8.438097
3,40.28913,-8.424157
6,40.1337,-8.431889
3,40.15918,-8.431163
3,40.193109,-8.394251
3,40.221027,-8.433887
3,40.203272,-8.431716
3,40.27536,-8.45424
3,40.200172,-8.423494
6,40.18783,-8.557231
3,40.183737,-8.471345
3,40.214434,-8.447091
3,40.24081,-8.472551
3,40.11531,-8.407631
6,40.201968,-8.413404
3,40.19292,-8.48665
6,40.12746,-8.48555
3,40.204651,-8.431749
3,40.193988,-8.405553
3,40.194212,-8.410024
3,40.202797,-8.410189
3,40.220338,-8.435983
3,40.204187,-8.413129
3,40.13102,-8.47835
3,40.221941,-8.439573
3,38.721211,-7.398957
3,40.13178,-8.47585
3,40.203912,-8.435257
3,40.27806,-8.445683
3,40.221971,-8.430107
3,40.25022,-8.467471
3,40.201572,-8.415948
3,40.27157,-8.445654
6,40.185334,-8.416331
9,40.23035,-8.522511
6,40.19707,-8.556087
3,40.253671,-8.433434
3,40.219134,-8.451889
6,40.203172,-8.431692
3,40.198319,-8.397592
3,40.218019,-8.437444
3,40.20916,-8.494987
3,40.223442,-8.438859
3,40.191737,-8.430676
3,40.19786,-8.502769
3,40.11629,-8.389533
3,40.13871,-8.447294
3,40.19497,-8.379993
3,40.201285,-8.416858
3,40.235912,-8.434821
3,40.199321,-8.440943
6,40.303808,-8.447872
3,40.26687,-8.444855
3,40.226368,-8.439888
3,40.235546,-8.432422
3,40.222434,-8.439543
3,40.220291,-8.417113
3,40.19077,-8.551386
3,40.19176,-8.535562
6,40.212438,-8.4063
3,40.23338,-8.508482
6,40.27501,-8.444083
3,40.197626,-8.420803
3,40.14019,-8.464641
6,40.233017,-8.412598
3,40.195657,-8.45417
3,40.214458,-8.398046
10,40.220161,-8.437825
3,40.216031,-8.433674
3,40.26222,-8.442993
3,40.238505,-8.437671
3,40.207604,-8.402705
3,40.211998,-8.439964
3,40.246322,-8.441787
3,40.217713,-8.437649
3,40.211346,-8.397324
3,40.219598,-8.437987
3,40.197236,-8.405135
3,40.23344,-8.506916
3,40.212937,-8.421044
3,40.24098,-8.488411
3,40.209973,-8.459056
3,40.221303,-8.432297
3,40.201025,-8.435864
3,40.213441,-8.413712
6,40.12542,-8.490007
3,40.20049,-8.487583
3,40.25199,-8.436754
6,40.29308,-8.44615
3,40.24184,-8.484898
3,40.200805,-8.407648
3,40.27374,-8.485707
3,40.213583,-8.433639
3,40.15225,-8.46045
3,40.224667,-8.437732
3,40.17776,-8.389733
3,40.231074,-8.449363
3,40.17189,-8.406271
15,40.204179,-8.425743
13,40.224576,-8.422257
3,40.208342,-8.399379
3,40.17621,-8.450397
3,40.208937,-8.431346
3,40.208709,-8.403452
3,40.234301,-8.448915
3,40.226545,-8.410141
3,40.27243,-8.422997
3,40.222801,-8.439701
3,40.224465,-8.416143
9,40.192813,-8.423999
3,40.14076,-8.383133
3,40.201608,-8.410222
3,40.199321,-8.440943
6,40.236144,-8.425859
3,40.13975,-8.467633
3,40.21646,-8.438863
3,40.211587,-8.424368
3,40.206755,-8.419818
3,40.198907,-8.448921
3,40.202685,-8.403016
3,40.13677,-8.402533
3,40.19042,-8.391012
3,40.27103,-8.444401
3,40.219441,-8.420837
3,40.208755,-8.424921
3,40.223366,-8.449619
3,40.199924,-8.431564
3,40.182808,-8.45085
10,40.215266,-8.435768
3,40.195209,-8.402719
3,40.201013,-8.407831
6,40.14324,-8.493005
6,40.17597,-8.39113
3,40.29203,-8.44615
3,40.214256,-8.455155
9,40.22163,-8.429844
3,40.219152,-8.458046
3,40.207574,-8.404964
12,40.20379,-8.489074
3,40.205703,-8.404257
3,40.236225,-8.43523
3,40.220881,-8.439279
3,40.177444,-8.427039
3,40.211065,-8.432302
3,40.240251,-8.440254
3,40.188527,-8.411631
3,40.15193,-8.46075
3,40.18825,-8.489067
3,40.198534,-8.398431
3,40.201444,-8.409713
10,40.25101,-8.447006
3,40.222079,-8.429132
3,40.218471,-8.438591
3,40.204941,-8.411569
3,40.21264,-8.391804
3,40.219256,-8.420811
3,40.207915,-8.431078
3,40.193584,-8.398712
3,40.207311,-8.412112
3,40.211638,-8.440639
3,40.19208,-8.544703
3,40.223306,-8.398319
9,40.220334,-8.435992
3,40.23391,-8.49874
6,40.195332,-8.413347
3,40.251838,-8.443272
6,40.20002,-8.488022
3,40.220866,-8.436829
3,40.219032,-8.419914
3,40.23399,-8.559146
6,40.207046,-8.429438
3,40.235509,-8.40762
100,40.19961,-8.490318
26,40.231367,-8.436276
3,40.19478,-8.50878
3,40.25187,-8.4875
100,40.29232,-8.446105
